estadoCivil,nombreCurso,nota,periodo
Soltero,Innovación y Emprendimiento,0.7,2024-01-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,3.4,2024-01-01T00:00:00.000Z
Soltero,Electiva profesional 4,0.4,2022-03-01T00:00:00.000Z
Soltero,Electiva profesional 4,1.0,2022-03-01T00:00:00.000Z
Soltero,Electiva profesional 4,0.8,2022-03-01T00:00:00.000Z
Soltero,Electiva profesional 4,4.4,2022-03-01T00:00:00.000Z
Soltero,Electiva profesional 4,2.3,2022-03-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,2.6,2024-03-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,1.7,2024-03-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,3.9,2024-03-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,2.2,2024-03-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,4.7,2024-03-01T00:00:00.000Z
Soltero,Álgebra lineal,0.3,2021-03-01T00:00:00.000Z
Soltero,Álgebra lineal,1.3,2021-03-01T00:00:00.000Z
Soltero,Álgebra lineal,0.2,2021-03-01T00:00:00.000Z
Soltero,Álgebra lineal,4.3,2021-03-01T00:00:00.000Z
Soltero,Álgebra lineal,4.9,2021-03-01T00:00:00.000Z
Casado,Electiva de  Ciencias Sociales,0.1,2024-03-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,1.7,2024-03-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,2.0,2024-03-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,4.9,2024-03-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,0.7,2024-03-01T00:00:00.000Z
Soltero,Ingles 2,0.3,2021-01-01T00:00:00.000Z
Soltero,Ingles 2,2.9,2021-01-01T00:00:00.000Z
Soltero,Ingles 2,4.5,2021-01-01T00:00:00.000Z
Casado,Ingles 2,0.7,2021-01-01T00:00:00.000Z
Soltero,Ingles 2,1.5,2021-01-01T00:00:00.000Z
Soltero,Estadística y Probabilidad II,2.7,2024-01-01T00:00:00.000Z
Casado,Estadística y Probabilidad II,1.9,2024-01-01T00:00:00.000Z
Soltero,Estadística y Probabilidad II,1.5,2024-01-01T00:00:00.000Z
Soltero,Estadística y Probabilidad II,1.8,2024-01-01T00:00:00.000Z
Soltero,Estadística y Probabilidad II,4.1,2024-01-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,2.7,2021-03-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,1.8,2021-03-01T00:00:00.000Z
Casado,Formación Ciudadana II: Sociedad y Estado,2.5,2021-03-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,2.9,2021-03-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,1.7,2021-03-01T00:00:00.000Z
Casado,Formación Ciudadana II: Sociedad y Estado,3.0,2024-01-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,3.5,2024-01-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,4.8,2024-01-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,4.0,2024-01-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,2.9,2024-01-01T00:00:00.000Z
Soltero,Almacenamiento de datos,1.1,2021-01-01T00:00:00.000Z
Soltero,Almacenamiento de datos,2.4,2021-01-01T00:00:00.000Z
Soltero,Almacenamiento de datos,3.2,2021-01-01T00:00:00.000Z
Soltero,Almacenamiento de datos,4.5,2021-01-01T00:00:00.000Z
Soltero,Almacenamiento de datos,2.5,2021-01-01T00:00:00.000Z
Soltero,Programación,0.8,2022-03-01T00:00:00.000Z
Soltero,Programación,5.0,2022-03-01T00:00:00.000Z
Soltero,Programación,3.0,2022-03-01T00:00:00.000Z
Soltero,Programación,2.2,2022-03-01T00:00:00.000Z
Soltero,Programación,0.9,2022-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,2.0,2023-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,3.7,2023-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,1.8,2023-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,0.5,2023-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,0.2,2023-03-01T00:00:00.000Z
Union libre,Sistemas Operativos,0.2,2023-03-01T00:00:00.000Z
Soltero,Sistemas Operativos,4.4,2023-03-01T00:00:00.000Z
Casado,Sistemas Operativos,1.9,2023-03-01T00:00:00.000Z
Soltero,Sistemas Operativos,4.1,2023-03-01T00:00:00.000Z
Soltero,Sistemas Operativos,3.8,2023-03-01T00:00:00.000Z
Soltero,Electiva Profesional 2,5.0,2024-01-01T00:00:00.000Z
Soltero,Electiva Profesional 2,0.0,2024-01-01T00:00:00.000Z
Soltero,Electiva Profesional 2,1.6,2024-01-01T00:00:00.000Z
Soltero,Electiva Profesional 2,0.8,2024-01-01T00:00:00.000Z
Casado,Electiva Profesional 2,2.8,2024-01-01T00:00:00.000Z
Soltero,Ingeniería y Sostenibilidad,2.6,2024-03-01T00:00:00.000Z
Casado,Ingeniería y Sostenibilidad,5.0,2024-03-01T00:00:00.000Z
Soltero,Ingeniería y Sostenibilidad,1.1,2024-03-01T00:00:00.000Z
Soltero,Ingeniería y Sostenibilidad,4.0,2024-03-01T00:00:00.000Z
Soltero,Ingeniería y Sostenibilidad,4.0,2024-03-01T00:00:00.000Z
Soltero,Electiva profesional 4,2.7,2021-03-01T00:00:00.000Z
Soltero,Electiva profesional 4,3.3,2021-03-01T00:00:00.000Z
Soltero,Electiva profesional 4,3.8,2021-03-01T00:00:00.000Z
Soltero,Electiva profesional 4,1.5,2021-03-01T00:00:00.000Z
Soltero,Electiva profesional 4,1.3,2021-03-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,0.4,2022-01-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,3.9,2022-01-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,2.3,2022-01-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,2.5,2022-01-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,3.5,2022-01-01T00:00:00.000Z
Soltero,Ingles 1,1.7,2024-03-01T00:00:00.000Z
Soltero,Ingles 1,1.1,2024-03-01T00:00:00.000Z
Soltero,Ingles 1,1.2,2024-03-01T00:00:00.000Z
Soltero,Ingles 1,1.6,2024-03-01T00:00:00.000Z
Soltero,Ingles 1,1.7,2024-03-01T00:00:00.000Z
Soltero,Ingles 1,0.2,2022-03-01T00:00:00.000Z
Soltero,Ingles 1,4.6,2022-03-01T00:00:00.000Z
Soltero,Ingles 1,4.9,2022-03-01T00:00:00.000Z
Soltero,Ingles 1,4.9,2022-03-01T00:00:00.000Z
Soltero,Ingles 1,2.8,2022-03-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,2.4,2021-01-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,1.3,2021-01-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,3.2,2021-01-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,4.6,2021-01-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,1.9,2021-01-01T00:00:00.000Z
Soltero,Comunicación Oral y Escrita,3.5,2022-03-01T00:00:00.000Z
Soltero,Comunicación Oral y Escrita,2.6,2022-03-01T00:00:00.000Z
Soltero,Comunicación Oral y Escrita,0.9,2022-03-01T00:00:00.000Z
Soltero,Comunicación Oral y Escrita,2.6,2022-03-01T00:00:00.000Z
Soltero,Comunicación Oral y Escrita,4.2,2022-03-01T00:00:00.000Z
Soltero,Ingles 4,4.0,2021-01-01T00:00:00.000Z
Soltero,Ingles 4,2.2,2021-01-01T00:00:00.000Z
Soltero,Ingles 4,4.2,2021-01-01T00:00:00.000Z
Casado,Ingles 4,1.4,2021-01-01T00:00:00.000Z
Soltero,Ingles 4,0.1,2021-01-01T00:00:00.000Z
Soltero,Ingles 5,3.0,2023-03-01T00:00:00.000Z
Soltero,Ingles 5,4.6,2023-03-01T00:00:00.000Z
Soltero,Ingles 5,2.8,2023-03-01T00:00:00.000Z
Soltero,Ingles 5,2.6,2023-03-01T00:00:00.000Z
Soltero,Ingles 5,2.5,2023-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,0.3,2021-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,2.3,2021-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,0.8,2021-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,3.1,2021-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,3.6,2021-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,2.0,2021-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,5.0,2021-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,2.3,2021-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,4.1,2021-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,0.7,2021-03-01T00:00:00.000Z
Soltero,Electiva Profesional 5,3.8,2023-01-01T00:00:00.000Z
Soltero,Electiva Profesional 5,3.3,2023-01-01T00:00:00.000Z
Soltero,Electiva Profesional 5,3.4,2023-01-01T00:00:00.000Z
Soltero,Electiva Profesional 5,4.8,2023-01-01T00:00:00.000Z
Casado,Electiva Profesional 5,0.9,2023-01-01T00:00:00.000Z
Soltero,Ingles 5,1.5,2022-01-01T00:00:00.000Z
Soltero,Ingles 5,1.4,2022-01-01T00:00:00.000Z
Soltero,Ingles 5,1.3,2022-01-01T00:00:00.000Z
Soltero,Ingles 5,1.3,2022-01-01T00:00:00.000Z
Union libre,Ingles 5,3.9,2022-01-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,2.4,2023-01-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,1.0,2023-01-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,4.7,2023-01-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,3.9,2023-01-01T00:00:00.000Z
Casado,Formación Ciudadana II: Sociedad y Estado,4.2,2023-01-01T00:00:00.000Z
Soltero,Programación,0.1,2022-01-01T00:00:00.000Z
Soltero,Programación,4.1,2022-01-01T00:00:00.000Z
Soltero,Programación,3.9,2022-01-01T00:00:00.000Z
Soltero,Programación,3.5,2022-01-01T00:00:00.000Z
Soltero,Programación,3.7,2022-01-01T00:00:00.000Z
Soltero,Almacenamiento de datos,4.9,2024-03-01T00:00:00.000Z
Casado,Almacenamiento de datos,4.7,2024-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,2.3,2024-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,2.6,2024-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,1.9,2024-03-01T00:00:00.000Z
Soltero,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.2,2021-03-01T00:00:00.000Z
Soltero,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.2,2021-03-01T00:00:00.000Z
Soltero,Introducción a la Ingeniería de Datos e Inteligencia Artificial,5.0,2021-03-01T00:00:00.000Z
Casado,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.5,2021-03-01T00:00:00.000Z
Soltero,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.0,2021-03-01T00:00:00.000Z
Soltero,Inteligencia Artificial,3.0,2024-01-01T00:00:00.000Z
Soltero,Inteligencia Artificial,1.9,2024-01-01T00:00:00.000Z
Soltero,Inteligencia Artificial,1.2,2024-01-01T00:00:00.000Z
Divorciado,Inteligencia Artificial,2.1,2024-01-01T00:00:00.000Z
Divorciado,Inteligencia Artificial,3.1,2024-01-01T00:00:00.000Z
Soltero,Electiva Profesional 5,3.9,2023-03-01T00:00:00.000Z
Soltero,Electiva Profesional 5,1.5,2023-03-01T00:00:00.000Z
Soltero,Electiva Profesional 5,4.5,2023-03-01T00:00:00.000Z
Soltero,Electiva Profesional 5,4.2,2023-03-01T00:00:00.000Z
Soltero,Electiva Profesional 5,2.1,2023-03-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,2.8,2021-03-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,1.4,2021-03-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,4.4,2021-03-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,1.0,2021-03-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,4.9,2021-03-01T00:00:00.000Z
Soltero,Álgebra lineal,1.1,2022-03-01T00:00:00.000Z
Soltero,Álgebra lineal,3.0,2022-03-01T00:00:00.000Z
Soltero,Álgebra lineal,1.6,2022-03-01T00:00:00.000Z
Soltero,Álgebra lineal,0.4,2022-03-01T00:00:00.000Z
Soltero,Álgebra lineal,2.7,2022-03-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,3.1,2021-03-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,4.9,2021-03-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,4.5,2021-03-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,3.4,2021-03-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,1.4,2021-03-01T00:00:00.000Z
Soltero,Redes e Infraestructura,3.8,2022-01-01T00:00:00.000Z
Soltero,Redes e Infraestructura,0.0,2022-01-01T00:00:00.000Z
Soltero,Redes e Infraestructura,2.8,2022-01-01T00:00:00.000Z
Soltero,Redes e Infraestructura,3.1,2022-01-01T00:00:00.000Z
Soltero,Redes e Infraestructura,4.9,2022-01-01T00:00:00.000Z
Soltero,Seminario de Ing. de Datos e IA,0.4,2023-03-01T00:00:00.000Z
Soltero,Seminario de Ing. de Datos e IA,0.5,2023-03-01T00:00:00.000Z
Soltero,Seminario de Ing. de Datos e IA,2.4,2023-03-01T00:00:00.000Z
Viudo,Seminario de Ing. de Datos e IA,4.3,2023-03-01T00:00:00.000Z
Soltero,Seminario de Ing. de Datos e IA,0.8,2023-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,4.7,2024-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,1.3,2024-03-01T00:00:00.000Z
Casado,Lógica y Matemática Discreta,3.8,2024-03-01T00:00:00.000Z
Casado,Lógica y Matemática Discreta,0.6,2024-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,2.1,2024-03-01T00:00:00.000Z
Soltero,Seminario de Ing. de Datos e IA,0.7,2024-01-01T00:00:00.000Z
Soltero,Seminario de Ing. de Datos e IA,2.7,2024-01-01T00:00:00.000Z
Soltero,Seminario de Ing. de Datos e IA,1.6,2024-01-01T00:00:00.000Z
Soltero,Seminario de Ing. de Datos e IA,3.6,2024-01-01T00:00:00.000Z
Divorciado,Seminario de Ing. de Datos e IA,2.9,2024-01-01T00:00:00.000Z
Soltero,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.6,2024-03-01T00:00:00.000Z
Soltero,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.3,2024-03-01T00:00:00.000Z
Soltero,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.2,2024-03-01T00:00:00.000Z
Soltero,Introducción a la Ingeniería de Datos e Inteligencia Artificial,0.4,2024-03-01T00:00:00.000Z
Soltero,Introducción a la Ingeniería de Datos e Inteligencia Artificial,1.6,2024-03-01T00:00:00.000Z
Soltero,Cálculo 2,4.2,2024-03-01T00:00:00.000Z
Soltero,Cálculo 2,3.0,2024-03-01T00:00:00.000Z
Soltero,Cálculo 2,1.0,2024-03-01T00:00:00.000Z
Soltero,Cálculo 2,3.9,2024-03-01T00:00:00.000Z
Soltero,Cálculo 2,4.4,2024-03-01T00:00:00.000Z
Soltero,Electiva Libre I,3.9,2022-03-01T00:00:00.000Z
Soltero,Electiva Libre I,2.4,2022-03-01T00:00:00.000Z
Soltero,Electiva Libre I,4.6,2022-03-01T00:00:00.000Z
Soltero,Electiva Libre I,0.8,2022-03-01T00:00:00.000Z
Soltero,Electiva Libre I,4.5,2022-03-01T00:00:00.000Z
Soltero,Sistemas Operativos,4.0,2022-01-01T00:00:00.000Z
Soltero,Sistemas Operativos,1.2,2022-01-01T00:00:00.000Z
Soltero,Sistemas Operativos,1.7,2022-01-01T00:00:00.000Z
Soltero,Sistemas Operativos,0.9,2022-01-01T00:00:00.000Z
Soltero,Sistemas Operativos,2.0,2022-01-01T00:00:00.000Z
Soltero,Ingeniería y Sostenibilidad,2.5,2024-01-01T00:00:00.000Z
Casado,Ingeniería y Sostenibilidad,2.1,2024-01-01T00:00:00.000Z
Soltero,Ingeniería y Sostenibilidad,0.4,2024-01-01T00:00:00.000Z
Soltero,Ingeniería y Sostenibilidad,0.1,2024-01-01T00:00:00.000Z
Soltero,Ingeniería y Sostenibilidad,4.2,2024-01-01T00:00:00.000Z
Casado,Cálculo 1,4.0,2023-03-01T00:00:00.000Z
Soltero,Cálculo 1,2.7,2023-03-01T00:00:00.000Z
Soltero,Cálculo 1,0.4,2023-03-01T00:00:00.000Z
Soltero,Cálculo 1,3.8,2023-03-01T00:00:00.000Z
Soltero,Cálculo 1,4.6,2023-03-01T00:00:00.000Z
Casado,Electiva de Lectura y Escritura,2.4,2023-01-01T00:00:00.000Z
Soltero,Electiva de Lectura y Escritura,2.4,2023-01-01T00:00:00.000Z
Casado,Electiva de Lectura y Escritura,1.5,2023-01-01T00:00:00.000Z
Casado,Electiva de Lectura y Escritura,1.4,2023-01-01T00:00:00.000Z
Soltero,Electiva de Lectura y Escritura,3.6,2023-01-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,2.7,2023-03-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,3.7,2023-03-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,3.2,2023-03-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,0.1,2023-03-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,4.8,2023-03-01T00:00:00.000Z
Soltero,Sistemas Operativos,3.7,2024-03-01T00:00:00.000Z
Soltero,Sistemas Operativos,4.1,2024-03-01T00:00:00.000Z
Casado,Sistemas Operativos,3.4,2024-03-01T00:00:00.000Z
Soltero,Sistemas Operativos,0.7,2024-03-01T00:00:00.000Z
Casado,Sistemas Operativos,2.0,2024-03-01T00:00:00.000Z
Soltero,Programación,1.7,2023-03-01T00:00:00.000Z
Soltero,Programación,4.5,2023-03-01T00:00:00.000Z
Soltero,Programación,0.9,2023-03-01T00:00:00.000Z
Soltero,Programación,3.9,2023-03-01T00:00:00.000Z
Soltero,Programación,1.8,2023-03-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,2.1,2022-03-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,4.6,2022-03-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,2.9,2022-03-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,2.0,2022-03-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,2.3,2022-03-01T00:00:00.000Z
Casado,Innovación y Emprendimiento,0.2,2024-01-01T00:00:00.000Z
Casado,Innovación y Emprendimiento,2.8,2024-01-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,0.1,2024-01-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,3.5,2024-01-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,2.4,2024-01-01T00:00:00.000Z
Casado,Seguridad de la Información,0.7,2023-01-01T00:00:00.000Z
Soltero,Seguridad de la Información,0.3,2023-01-01T00:00:00.000Z
Soltero,Seguridad de la Información,2.7,2023-01-01T00:00:00.000Z
Soltero,Seguridad de la Información,4.8,2023-01-01T00:00:00.000Z
Soltero,Seguridad de la Información,4.6,2023-01-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,0.9,2022-01-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,4.6,2022-01-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,0.2,2022-01-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,2.0,2022-01-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,4.9,2022-01-01T00:00:00.000Z
Soltero,Redes e Infraestructura,2.3,2022-03-01T00:00:00.000Z
Soltero,Redes e Infraestructura,3.0,2022-03-01T00:00:00.000Z
Soltero,Redes e Infraestructura,0.3,2022-03-01T00:00:00.000Z
Soltero,Redes e Infraestructura,4.2,2022-03-01T00:00:00.000Z
Soltero,Redes e Infraestructura,0.3,2022-03-01T00:00:00.000Z
Casado,Innovación y Emprendimiento,3.4,2022-03-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,1.1,2022-03-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,0.3,2022-03-01T00:00:00.000Z
Divorciado,Innovación y Emprendimiento,2.7,2022-03-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,4.2,2022-03-01T00:00:00.000Z
Soltero,Ingles 4,3.5,2021-01-01T00:00:00.000Z
Soltero,Ingles 4,4.4,2021-01-01T00:00:00.000Z
Soltero,Ingles 4,5.0,2021-01-01T00:00:00.000Z
Soltero,Ingles 4,0.3,2021-01-01T00:00:00.000Z
Soltero,Ingles 4,3.4,2021-01-01T00:00:00.000Z
Soltero,Almacenamiento de datos,3.6,2021-01-01T00:00:00.000Z
Soltero,Almacenamiento de datos,3.7,2021-01-01T00:00:00.000Z
Soltero,Almacenamiento de datos,0.9,2021-01-01T00:00:00.000Z
Soltero,Almacenamiento de datos,0.5,2021-01-01T00:00:00.000Z
Soltero,Almacenamiento de datos,3.3,2021-01-01T00:00:00.000Z
Soltero,Administración para Ingenieros,1.3,2024-01-01T00:00:00.000Z
Soltero,Administración para Ingenieros,2.7,2024-01-01T00:00:00.000Z
Soltero,Administración para Ingenieros,1.4,2024-01-01T00:00:00.000Z
Soltero,Administración para Ingenieros,4.8,2024-01-01T00:00:00.000Z
Casado,Administración para Ingenieros,0.5,2024-01-01T00:00:00.000Z
Soltero,Cálculo 1,2.8,2022-01-01T00:00:00.000Z
Casado,Cálculo 1,0.0,2022-01-01T00:00:00.000Z
Soltero,Cálculo 1,2.1,2022-01-01T00:00:00.000Z
Soltero,Cálculo 1,0.9,2022-01-01T00:00:00.000Z
Soltero,Cálculo 1,3.2,2022-01-01T00:00:00.000Z
Soltero,Cálculo 1,2.8,2021-01-01T00:00:00.000Z
Soltero,Cálculo 1,3.5,2021-01-01T00:00:00.000Z
Soltero,Cálculo 1,3.5,2021-01-01T00:00:00.000Z
Soltero,Cálculo 1,0.9,2021-01-01T00:00:00.000Z
Soltero,Cálculo 1,4.4,2021-01-01T00:00:00.000Z
Soltero,Álgebra lineal,0.1,2024-01-01T00:00:00.000Z
Soltero,Álgebra lineal,2.6,2024-01-01T00:00:00.000Z
Soltero,Álgebra lineal,1.2,2024-01-01T00:00:00.000Z
Soltero,Álgebra lineal,4.5,2024-01-01T00:00:00.000Z
Soltero,Álgebra lineal,1.0,2024-01-01T00:00:00.000Z
Soltero,Almacenamiento de datos,3.2,2023-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,1.0,2023-03-01T00:00:00.000Z
Casado,Almacenamiento de datos,4.4,2023-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,2.1,2023-03-01T00:00:00.000Z
Divorciado,Almacenamiento de datos,0.6,2023-03-01T00:00:00.000Z
Soltero,Formación Ciudadana III: Paz y Convivencia,2.3,2024-03-01T00:00:00.000Z
Soltero,Formación Ciudadana III: Paz y Convivencia,2.4,2024-03-01T00:00:00.000Z
Soltero,Formación Ciudadana III: Paz y Convivencia,4.0,2024-03-01T00:00:00.000Z
Soltero,Formación Ciudadana III: Paz y Convivencia,0.1,2024-03-01T00:00:00.000Z
Soltero,Formación Ciudadana III: Paz y Convivencia,0.3,2024-03-01T00:00:00.000Z
Soltero,Inteligencia Artificial,2.5,2021-01-01T00:00:00.000Z
Casado,Inteligencia Artificial,4.7,2021-01-01T00:00:00.000Z
Soltero,Inteligencia Artificial,1.1,2021-01-01T00:00:00.000Z
Soltero,Inteligencia Artificial,1.7,2021-01-01T00:00:00.000Z
Soltero,Inteligencia Artificial,0.2,2021-01-01T00:00:00.000Z
Casado,Estadística y Probabilidad I,4.6,2021-03-01T00:00:00.000Z
Soltero,Estadística y Probabilidad I,3.4,2021-03-01T00:00:00.000Z
Soltero,Estadística y Probabilidad I,3.4,2021-03-01T00:00:00.000Z
Soltero,Estadística y Probabilidad I,0.9,2021-03-01T00:00:00.000Z
Soltero,Estadística y Probabilidad I,5.0,2021-03-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,2.2,2022-01-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,3.1,2022-01-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,2.3,2022-01-01T00:00:00.000Z
Divorciado,Formación Ciudadana II: Sociedad y Estado,2.6,2022-01-01T00:00:00.000Z
Soltero,Formación Ciudadana II: Sociedad y Estado,0.4,2022-01-01T00:00:00.000Z
Soltero,Sistemas Operativos,0.9,2021-03-01T00:00:00.000Z
Soltero,Sistemas Operativos,4.7,2021-03-01T00:00:00.000Z
Soltero,Sistemas Operativos,2.7,2021-03-01T00:00:00.000Z
Soltero,Sistemas Operativos,2.0,2021-03-01T00:00:00.000Z
Soltero,Sistemas Operativos,1.2,2021-03-01T00:00:00.000Z
Soltero,Comunicación Oral y Escrita,3.3,2024-01-01T00:00:00.000Z
Soltero,Comunicación Oral y Escrita,0.1,2024-01-01T00:00:00.000Z
Soltero,Comunicación Oral y Escrita,0.0,2024-01-01T00:00:00.000Z
Soltero,Comunicación Oral y Escrita,2.7,2024-01-01T00:00:00.000Z
Divorciado,Comunicación Oral y Escrita,0.9,2024-01-01T00:00:00.000Z
Soltero,Estadística y Probabilidad I,5.0,2023-01-01T00:00:00.000Z
Soltero,Estadística y Probabilidad I,2.6,2023-01-01T00:00:00.000Z
Soltero,Estadística y Probabilidad I,0.9,2023-01-01T00:00:00.000Z
Divorciado,Estadística y Probabilidad I,2.9,2023-01-01T00:00:00.000Z
Casado,Estadística y Probabilidad I,2.0,2023-01-01T00:00:00.000Z
Soltero,Administración para Ingenieros,3.0,2021-03-01T00:00:00.000Z
Soltero,Administración para Ingenieros,0.7,2021-03-01T00:00:00.000Z
Soltero,Administración para Ingenieros,3.2,2021-03-01T00:00:00.000Z
Casado,Administración para Ingenieros,0.0,2021-03-01T00:00:00.000Z
Soltero,Administración para Ingenieros,2.7,2021-03-01T00:00:00.000Z
Soltero,Ingles 1,2.6,2023-01-01T00:00:00.000Z
Soltero,Ingles 1,4.3,2023-01-01T00:00:00.000Z
Soltero,Ingles 1,0.5,2023-01-01T00:00:00.000Z
Soltero,Ingles 1,3.8,2023-01-01T00:00:00.000Z
Soltero,Ingles 1,1.5,2023-01-01T00:00:00.000Z
Casado,Administración para Ingenieros,1.6,2024-03-01T00:00:00.000Z
Soltero,Administración para Ingenieros,3.9,2024-03-01T00:00:00.000Z
Soltero,Administración para Ingenieros,0.6,2024-03-01T00:00:00.000Z
Soltero,Administración para Ingenieros,3.7,2024-03-01T00:00:00.000Z
Soltero,Administración para Ingenieros,4.4,2024-03-01T00:00:00.000Z
Casado,Lógica y Matemática Discreta,2.9,2023-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,2.0,2023-03-01T00:00:00.000Z
