paisOrigen,nombreCurso,nota,periodo
China,Electiva Profesional 5,0.8,2021-03-01T00:00:00.000Z
Bangladesh,Electiva Profesional 3,2.6,2023-03-01T00:00:00.000Z
Sweden,Electiva Profesional 3,4.0,2023-03-01T00:00:00.000Z
Portugal,Electiva Profesional 3,2.1,2023-03-01T00:00:00.000Z
China,Electiva Profesional 3,3.5,2023-03-01T00:00:00.000Z
Brazil,Electiva Profesional 3,4.1,2023-03-01T00:00:00.000Z
Vietnam,Seguridad de la Información,3.7,2023-01-01T00:00:00.000Z
French Polynesia,Seguridad de la Información,3.9,2023-01-01T00:00:00.000Z
Poland,Seguridad de la Información,3.9,2023-01-01T00:00:00.000Z
Saudi Arabia,Seguridad de la Información,1.5,2023-01-01T00:00:00.000Z
Indonesia,Seguridad de la Información,3.7,2023-01-01T00:00:00.000Z
Kosovo,Electiva de  Ciencias Sociales,4.3,2024-01-01T00:00:00.000Z
Russia,Electiva de  Ciencias Sociales,3.6,2024-01-01T00:00:00.000Z
China,Electiva de  Ciencias Sociales,1.6,2024-01-01T00:00:00.000Z
Portugal,Electiva de  Ciencias Sociales,0.9,2024-01-01T00:00:00.000Z
Indonesia,Electiva de  Ciencias Sociales,4.0,2024-01-01T00:00:00.000Z
Brazil,Formación Ciudadana II: Sociedad y Estado,4.0,2021-01-01T00:00:00.000Z
France,Formación Ciudadana II: Sociedad y Estado,3.6,2021-01-01T00:00:00.000Z
Indonesia,Formación Ciudadana II: Sociedad y Estado,4.4,2021-01-01T00:00:00.000Z
South Africa,Formación Ciudadana II: Sociedad y Estado,0.6,2021-01-01T00:00:00.000Z
Argentina,Formación Ciudadana II: Sociedad y Estado,1.0,2021-01-01T00:00:00.000Z
Peru,Formación Ciudadana III: Paz y Convivencia,4.7,2022-01-01T00:00:00.000Z
France,Formación Ciudadana III: Paz y Convivencia,4.3,2022-01-01T00:00:00.000Z
Haiti,Formación Ciudadana III: Paz y Convivencia,1.7,2022-01-01T00:00:00.000Z
Philippines,Formación Ciudadana III: Paz y Convivencia,1.0,2022-01-01T00:00:00.000Z
France,Formación Ciudadana III: Paz y Convivencia,1.3,2022-01-01T00:00:00.000Z
Thailand,Comunicación Oral y Escrita,2.7,2022-01-01T00:00:00.000Z
United States,Comunicación Oral y Escrita,3.7,2022-01-01T00:00:00.000Z
Portugal,Comunicación Oral y Escrita,1.7,2022-01-01T00:00:00.000Z
China,Comunicación Oral y Escrita,2.2,2022-01-01T00:00:00.000Z
Japan,Comunicación Oral y Escrita,0.1,2022-01-01T00:00:00.000Z
Finland,Electiva de  Ciencias Sociales,2.6,2022-01-01T00:00:00.000Z
Czech Republic,Electiva de  Ciencias Sociales,4.1,2022-01-01T00:00:00.000Z
Philippines,Electiva de  Ciencias Sociales,4.9,2022-01-01T00:00:00.000Z
China,Electiva de  Ciencias Sociales,0.8,2022-01-01T00:00:00.000Z
France,Electiva de  Ciencias Sociales,2.8,2022-01-01T00:00:00.000Z
Russia,ETL (Extracción Transformación y Carga),0.0,2021-03-01T00:00:00.000Z
Indonesia,ETL (Extracción Transformación y Carga),3.9,2021-03-01T00:00:00.000Z
Iraq,ETL (Extracción Transformación y Carga),5.0,2021-03-01T00:00:00.000Z
Russia,ETL (Extracción Transformación y Carga),4.0,2021-03-01T00:00:00.000Z
Poland,ETL (Extracción Transformación y Carga),4.9,2021-03-01T00:00:00.000Z
Indonesia,Ingles 5,4.5,2021-01-01T00:00:00.000Z
Germany,Ingles 5,4.2,2021-01-01T00:00:00.000Z
Netherlands,Ingles 5,3.3,2021-01-01T00:00:00.000Z
Poland,Ingles 5,3.9,2021-01-01T00:00:00.000Z
Poland,Ingles 5,1.8,2021-01-01T00:00:00.000Z
Brazil,Ingles 3,3.9,2024-01-01T00:00:00.000Z
Mexico,Ingles 3,4.1,2024-01-01T00:00:00.000Z
China,Ingles 3,4.4,2024-01-01T00:00:00.000Z
France,Ingles 3,2.5,2024-01-01T00:00:00.000Z
Brazil,Ingles 3,4.4,2024-01-01T00:00:00.000Z
Antigua and Barbuda,Electiva de Lectura y Escritura,3.5,2022-03-01T00:00:00.000Z
Malaysia,Electiva de Lectura y Escritura,2.5,2022-03-01T00:00:00.000Z
Indonesia,Electiva de Lectura y Escritura,4.2,2022-03-01T00:00:00.000Z
Syria,Electiva de Lectura y Escritura,3.3,2022-03-01T00:00:00.000Z
Bangladesh,Electiva de Lectura y Escritura,0.3,2022-03-01T00:00:00.000Z
Luxembourg,Ingles 3,1.0,2021-01-01T00:00:00.000Z
Japan,Ingles 3,2.0,2021-01-01T00:00:00.000Z
Philippines,Ingles 3,2.8,2021-01-01T00:00:00.000Z
Chad,Ingles 3,2.3,2021-01-01T00:00:00.000Z
China,Ingles 3,3.9,2021-01-01T00:00:00.000Z
Sweden,Electiva Profesional 1,2.0,2023-03-01T00:00:00.000Z
United States,Electiva Profesional 1,3.6,2023-03-01T00:00:00.000Z
United States,Electiva Profesional 1,0.9,2023-03-01T00:00:00.000Z
Tajikistan,Electiva Profesional 1,3.2,2023-03-01T00:00:00.000Z
China,Electiva Profesional 1,2.3,2023-03-01T00:00:00.000Z
Indonesia,Legislación y Ética en el Manejo de Datos,3.6,2021-01-01T00:00:00.000Z
Chad,Legislación y Ética en el Manejo de Datos,1.5,2021-01-01T00:00:00.000Z
Indonesia,Legislación y Ética en el Manejo de Datos,0.3,2021-01-01T00:00:00.000Z
China,Legislación y Ética en el Manejo de Datos,0.8,2021-01-01T00:00:00.000Z
China,Legislación y Ética en el Manejo de Datos,0.3,2021-01-01T00:00:00.000Z
Portugal,Electiva de Lectura y Escritura,4.3,2024-03-01T00:00:00.000Z
Brazil,Electiva de Lectura y Escritura,2.1,2024-03-01T00:00:00.000Z
Barbados,Electiva de Lectura y Escritura,2.9,2024-03-01T00:00:00.000Z
Poland,Electiva de Lectura y Escritura,4.0,2024-03-01T00:00:00.000Z
France,Electiva de Lectura y Escritura,1.4,2024-03-01T00:00:00.000Z
Andorra,Álgebra lineal,2.8,2024-01-01T00:00:00.000Z
Philippines,Álgebra lineal,4.7,2024-01-01T00:00:00.000Z
China,Álgebra lineal,1.6,2024-01-01T00:00:00.000Z
Indonesia,Álgebra lineal,1.5,2024-01-01T00:00:00.000Z
Argentina,Álgebra lineal,2.1,2024-01-01T00:00:00.000Z
Canada,Cálculo 2,4.8,2023-01-01T00:00:00.000Z
Philippines,Cálculo 2,3.6,2023-01-01T00:00:00.000Z
Indonesia,Cálculo 2,2.4,2023-01-01T00:00:00.000Z
Indonesia,Cálculo 2,5.0,2023-01-01T00:00:00.000Z
Indonesia,Cálculo 2,1.2,2023-01-01T00:00:00.000Z
South Africa,Ingles 2,2.6,2022-01-01T00:00:00.000Z
Poland,Ingles 2,2.7,2022-01-01T00:00:00.000Z
Nigeria,Ingles 2,0.5,2022-01-01T00:00:00.000Z
Brazil,Ingles 2,4.3,2022-01-01T00:00:00.000Z
Indonesia,Ingles 2,2.6,2022-01-01T00:00:00.000Z
Guatemala,Electiva profesional 4,0.1,2021-03-01T00:00:00.000Z
Croatia,Electiva profesional 4,4.0,2021-03-01T00:00:00.000Z
Senegal,Electiva profesional 4,4.6,2021-03-01T00:00:00.000Z
Czech Republic,Electiva profesional 4,2.2,2021-03-01T00:00:00.000Z
Poland,Electiva profesional 4,0.0,2021-03-01T00:00:00.000Z
Russia,Programación,2.6,2022-03-01T00:00:00.000Z
China,Programación,4.9,2022-03-01T00:00:00.000Z
Bolivia,Programación,4.7,2022-03-01T00:00:00.000Z
Russia,Programación,1.1,2022-03-01T00:00:00.000Z
Spain,Programación,1.0,2022-03-01T00:00:00.000Z
China,Cálculo 1,0.5,2024-01-01T00:00:00.000Z
Armenia,Cálculo 1,4.8,2024-01-01T00:00:00.000Z
Tanzania,Cálculo 1,0.8,2024-01-01T00:00:00.000Z
Indonesia,Cálculo 1,3.8,2024-01-01T00:00:00.000Z
Indonesia,Cálculo 1,1.3,2024-01-01T00:00:00.000Z
France,Electiva Libre I,2.9,2021-03-01T00:00:00.000Z
Honduras,Electiva Libre I,3.4,2021-03-01T00:00:00.000Z
China,Electiva Libre I,1.6,2021-03-01T00:00:00.000Z
Portugal,Electiva Libre I,1.7,2021-03-01T00:00:00.000Z
China,Electiva Libre I,2.7,2021-03-01T00:00:00.000Z
Lesotho,Estadística y Probabilidad I,2.2,2021-01-01T00:00:00.000Z
Portugal,Estadística y Probabilidad I,1.5,2021-01-01T00:00:00.000Z
Bangladesh,Estadística y Probabilidad I,4.5,2021-01-01T00:00:00.000Z
Brazil,Estadística y Probabilidad I,2.3,2021-01-01T00:00:00.000Z
France,Estadística y Probabilidad I,2.6,2021-01-01T00:00:00.000Z
Indonesia,Redes e Infraestructura,1.3,2023-01-01T00:00:00.000Z
Panama,Redes e Infraestructura,1.8,2023-01-01T00:00:00.000Z
Sweden,Redes e Infraestructura,1.1,2023-01-01T00:00:00.000Z
Somalia,Redes e Infraestructura,1.0,2023-01-01T00:00:00.000Z
France,Redes e Infraestructura,1.7,2023-01-01T00:00:00.000Z
China,Electiva Profesional 5,1.1,2021-01-01T00:00:00.000Z
Indonesia,Electiva Profesional 5,2.9,2021-01-01T00:00:00.000Z
Brazil,Electiva Profesional 5,3.0,2021-01-01T00:00:00.000Z
Indonesia,Electiva Profesional 5,4.2,2021-01-01T00:00:00.000Z
Japan,Electiva Profesional 5,1.0,2021-01-01T00:00:00.000Z
Yemen,Electiva profesional 4,4.5,2024-03-01T00:00:00.000Z
China,Electiva profesional 4,0.0,2024-03-01T00:00:00.000Z
United States,Electiva profesional 4,1.4,2024-03-01T00:00:00.000Z
Poland,Electiva profesional 4,3.4,2024-03-01T00:00:00.000Z
Greece,Electiva profesional 4,4.0,2024-03-01T00:00:00.000Z
Indonesia,Ingles 1,1.6,2022-01-01T00:00:00.000Z
Colombia,Ingles 1,1.8,2022-01-01T00:00:00.000Z
Sweden,Ingles 1,2.1,2022-01-01T00:00:00.000Z
China,Ingles 1,4.4,2022-01-01T00:00:00.000Z
China,Ingles 1,1.6,2022-01-01T00:00:00.000Z
Poland,Ingeniería y Sostenibilidad,0.5,2022-03-01T00:00:00.000Z
China,Ingeniería y Sostenibilidad,2.9,2022-03-01T00:00:00.000Z
Armenia,Ingeniería y Sostenibilidad,3.6,2022-03-01T00:00:00.000Z
Portugal,Ingeniería y Sostenibilidad,2.9,2022-03-01T00:00:00.000Z
Libya,Ingeniería y Sostenibilidad,0.7,2022-03-01T00:00:00.000Z
China,Electiva Profesional 5,0.8,2021-01-01T00:00:00.000Z
Russia,Electiva Profesional 5,1.6,2021-01-01T00:00:00.000Z
Indonesia,Electiva Profesional 5,4.0,2021-01-01T00:00:00.000Z
Vietnam,Electiva Profesional 5,3.9,2021-01-01T00:00:00.000Z
Indonesia,Electiva Profesional 5,2.9,2021-01-01T00:00:00.000Z
Portugal,Analítica de Datos,4.8,2024-03-01T00:00:00.000Z
Russia,Analítica de Datos,2.0,2024-03-01T00:00:00.000Z
Russia,Analítica de Datos,3.8,2024-03-01T00:00:00.000Z
Thailand,Analítica de Datos,2.2,2024-03-01T00:00:00.000Z
Indonesia,Analítica de Datos,2.8,2024-03-01T00:00:00.000Z
Sweden,Legislación y Ética en el Manejo de Datos,3.1,2023-03-01T00:00:00.000Z
Russia,Legislación y Ética en el Manejo de Datos,0.6,2023-03-01T00:00:00.000Z
Tanzania,Legislación y Ética en el Manejo de Datos,3.1,2023-03-01T00:00:00.000Z
Indonesia,Legislación y Ética en el Manejo de Datos,3.3,2023-03-01T00:00:00.000Z
Poland,Legislación y Ética en el Manejo de Datos,2.8,2023-03-01T00:00:00.000Z
Guinea,Electiva de  Ciencias Sociales,3.4,2022-03-01T00:00:00.000Z
France,Electiva de  Ciencias Sociales,0.8,2022-03-01T00:00:00.000Z
Russia,Electiva de  Ciencias Sociales,1.1,2022-03-01T00:00:00.000Z
Indonesia,Electiva de  Ciencias Sociales,4.5,2022-03-01T00:00:00.000Z
Netherlands,Electiva de  Ciencias Sociales,1.0,2022-03-01T00:00:00.000Z
Indonesia,Seguridad de la Información,3.8,2024-03-01T00:00:00.000Z
China,Seguridad de la Información,3.9,2024-03-01T00:00:00.000Z
Russia,Seguridad de la Información,2.9,2024-03-01T00:00:00.000Z
Indonesia,Seguridad de la Información,1.2,2024-03-01T00:00:00.000Z
Brazil,Seguridad de la Información,2.7,2024-03-01T00:00:00.000Z
Palestinian Territory,Electiva Profesional 1,2.7,2021-03-01T00:00:00.000Z
Georgia,Electiva Profesional 1,2.8,2021-03-01T00:00:00.000Z
Poland,Electiva Profesional 1,0.2,2021-03-01T00:00:00.000Z
Montenegro,Electiva Profesional 1,4.6,2021-03-01T00:00:00.000Z
China,Electiva Profesional 1,2.6,2021-03-01T00:00:00.000Z
Myanmar,Administración para Ingenieros,1.2,2021-01-01T00:00:00.000Z
Philippines,Administración para Ingenieros,4.4,2021-01-01T00:00:00.000Z
Thailand,Administración para Ingenieros,1.3,2021-01-01T00:00:00.000Z
Japan,Administración para Ingenieros,2.5,2021-01-01T00:00:00.000Z
Sweden,Administración para Ingenieros,2.5,2021-01-01T00:00:00.000Z
Thailand,Electiva Libre I,1.7,2023-01-01T00:00:00.000Z
United States,Electiva Libre I,1.0,2023-01-01T00:00:00.000Z
Russia,Electiva Libre I,1.6,2023-01-01T00:00:00.000Z
Philippines,Electiva Libre I,4.5,2023-01-01T00:00:00.000Z
China,Electiva Libre I,0.5,2023-01-01T00:00:00.000Z
Portugal,Lógica y Matemática Discreta,4.9,2023-01-01T00:00:00.000Z
Poland,Lógica y Matemática Discreta,0.4,2023-01-01T00:00:00.000Z
Brazil,Lógica y Matemática Discreta,3.2,2023-01-01T00:00:00.000Z
Russia,Lógica y Matemática Discreta,0.3,2023-01-01T00:00:00.000Z
Indonesia,Lógica y Matemática Discreta,3.5,2023-01-01T00:00:00.000Z
Thailand,ETL (Extracción Transformación y Carga),4.4,2024-03-01T00:00:00.000Z
Czech Republic,ETL (Extracción Transformación y Carga),4.6,2024-03-01T00:00:00.000Z
Honduras,ETL (Extracción Transformación y Carga),4.6,2024-03-01T00:00:00.000Z
Philippines,ETL (Extracción Transformación y Carga),4.7,2024-03-01T00:00:00.000Z
Russia,ETL (Extracción Transformación y Carga),3.4,2024-03-01T00:00:00.000Z
China,Redes e Infraestructura,3.4,2024-03-01T00:00:00.000Z
Mali,Redes e Infraestructura,3.1,2024-03-01T00:00:00.000Z
Philippines,Redes e Infraestructura,1.1,2024-03-01T00:00:00.000Z
China,Redes e Infraestructura,0.7,2024-03-01T00:00:00.000Z
Bolivia,Redes e Infraestructura,5.0,2024-03-01T00:00:00.000Z
Indonesia,Seguridad de la Información,0.7,2023-03-01T00:00:00.000Z
Burundi,Seguridad de la Información,2.9,2023-03-01T00:00:00.000Z
Norway,Seguridad de la Información,2.0,2023-03-01T00:00:00.000Z
Gambia,Seguridad de la Información,3.7,2023-03-01T00:00:00.000Z
Maldives,Seguridad de la Información,0.4,2023-03-01T00:00:00.000Z
Lithuania,Cálculo 2,2.3,2022-01-01T00:00:00.000Z
Russia,Cálculo 2,4.4,2022-01-01T00:00:00.000Z
Croatia,Cálculo 2,3.7,2022-01-01T00:00:00.000Z
Indonesia,Cálculo 2,0.3,2022-01-01T00:00:00.000Z
Japan,Cálculo 2,3.5,2022-01-01T00:00:00.000Z
Indonesia,Seminario de Ing. de Datos e IA,2.1,2024-01-01T00:00:00.000Z
Indonesia,Seminario de Ing. de Datos e IA,1.8,2024-01-01T00:00:00.000Z
China,Seminario de Ing. de Datos e IA,4.0,2024-01-01T00:00:00.000Z
Philippines,Seminario de Ing. de Datos e IA,1.7,2024-01-01T00:00:00.000Z
Poland,Seminario de Ing. de Datos e IA,2.5,2024-01-01T00:00:00.000Z
United States,Redes e Infraestructura,3.1,2022-03-01T00:00:00.000Z
Sri Lanka,Redes e Infraestructura,0.9,2022-03-01T00:00:00.000Z
Cape Verde,Redes e Infraestructura,0.5,2022-03-01T00:00:00.000Z
Brazil,Redes e Infraestructura,3.1,2022-03-01T00:00:00.000Z
China,Redes e Infraestructura,0.2,2022-03-01T00:00:00.000Z
Greece,Ingles 5,1.8,2021-03-01T00:00:00.000Z
Indonesia,Ingles 5,4.5,2021-03-01T00:00:00.000Z
Poland,Ingles 5,3.4,2021-03-01T00:00:00.000Z
Indonesia,Ingles 5,3.6,2021-03-01T00:00:00.000Z
Brazil,Ingles 5,1.1,2021-03-01T00:00:00.000Z
Portugal,Redes e Infraestructura,4.3,2022-01-01T00:00:00.000Z
Greece,Redes e Infraestructura,2.1,2022-01-01T00:00:00.000Z
China,Redes e Infraestructura,1.6,2022-01-01T00:00:00.000Z
Yemen,Redes e Infraestructura,0.8,2022-01-01T00:00:00.000Z
Ukraine,Redes e Infraestructura,2.2,2022-01-01T00:00:00.000Z
Philippines,Seguridad de la Información,0.5,2023-01-01T00:00:00.000Z
Yemen,Seguridad de la Información,4.1,2023-01-01T00:00:00.000Z
Brazil,Seguridad de la Información,4.3,2023-01-01T00:00:00.000Z
Vietnam,Seguridad de la Información,0.4,2023-01-01T00:00:00.000Z
Venezuela,Seguridad de la Información,2.0,2023-01-01T00:00:00.000Z
Indonesia,Introducción a la Ingeniería de Datos e Inteligencia Artificial,2.5,2023-01-01T00:00:00.000Z
Poland,Introducción a la Ingeniería de Datos e Inteligencia Artificial,0.8,2023-01-01T00:00:00.000Z
Egypt,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.5,2023-01-01T00:00:00.000Z
United States,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.3,2023-01-01T00:00:00.000Z
Indonesia,Introducción a la Ingeniería de Datos e Inteligencia Artificial,2.3,2023-01-01T00:00:00.000Z
China,Programación,1.9,2021-03-01T00:00:00.000Z
Jordan,Programación,1.3,2021-03-01T00:00:00.000Z
Indonesia,Programación,1.2,2021-03-01T00:00:00.000Z
Thailand,Programación,2.3,2021-03-01T00:00:00.000Z
Syria,Programación,0.2,2021-03-01T00:00:00.000Z
Sweden,Inteligencia Artificial,3.2,2023-01-01T00:00:00.000Z
Colombia,Inteligencia Artificial,0.9,2023-01-01T00:00:00.000Z
Czech Republic,Inteligencia Artificial,0.6,2023-01-01T00:00:00.000Z
China,Inteligencia Artificial,0.2,2023-01-01T00:00:00.000Z
Brazil,Inteligencia Artificial,0.4,2023-01-01T00:00:00.000Z
Argentina,Innovación y Emprendimiento,3.4,2023-03-01T00:00:00.000Z
Indonesia,Innovación y Emprendimiento,1.2,2023-03-01T00:00:00.000Z
Brazil,Innovación y Emprendimiento,1.6,2023-03-01T00:00:00.000Z
Russia,Innovación y Emprendimiento,3.7,2023-03-01T00:00:00.000Z
Philippines,Innovación y Emprendimiento,0.9,2023-03-01T00:00:00.000Z
Kenya,Electiva Profesional 5,4.7,2021-03-01T00:00:00.000Z
Somalia,Electiva Profesional 5,0.4,2021-03-01T00:00:00.000Z
Ivory Coast,Electiva Profesional 5,1.2,2021-03-01T00:00:00.000Z
Zimbabwe,Electiva Profesional 5,0.3,2021-03-01T00:00:00.000Z
China,Electiva Profesional 5,2.9,2021-03-01T00:00:00.000Z
Colombia,Electiva Profesional 3,1.6,2023-01-01T00:00:00.000Z
Greece,Electiva Profesional 3,0.3,2023-01-01T00:00:00.000Z
Iran,Electiva Profesional 3,3.9,2023-01-01T00:00:00.000Z
China,Electiva Profesional 3,1.9,2023-01-01T00:00:00.000Z
Pakistan,Electiva Profesional 3,2.5,2023-01-01T00:00:00.000Z
Ukraine,Redes e Infraestructura,3.3,2024-03-01T00:00:00.000Z
Brazil,Redes e Infraestructura,1.0,2024-03-01T00:00:00.000Z
Kenya,Redes e Infraestructura,0.1,2024-03-01T00:00:00.000Z
China,Redes e Infraestructura,3.9,2024-03-01T00:00:00.000Z
Russia,Redes e Infraestructura,2.6,2024-03-01T00:00:00.000Z
China,Inteligencia Artificial,0.6,2022-03-01T00:00:00.000Z
Sweden,Inteligencia Artificial,4.7,2022-03-01T00:00:00.000Z
China,Inteligencia Artificial,3.8,2022-03-01T00:00:00.000Z
Chile,Inteligencia Artificial,3.3,2022-03-01T00:00:00.000Z
Panama,Inteligencia Artificial,1.7,2022-03-01T00:00:00.000Z
China,Administración para Ingenieros,2.9,2021-01-01T00:00:00.000Z
China,Administración para Ingenieros,3.3,2021-01-01T00:00:00.000Z
Czech Republic,Administración para Ingenieros,0.4,2021-01-01T00:00:00.000Z
Poland,Administración para Ingenieros,0.1,2021-01-01T00:00:00.000Z
China,Administración para Ingenieros,4.4,2021-01-01T00:00:00.000Z
Indonesia,Ingles 3,3.5,2023-01-01T00:00:00.000Z
Brazil,Ingles 3,4.8,2023-01-01T00:00:00.000Z
Uruguay,Ingles 3,1.0,2023-01-01T00:00:00.000Z
Sweden,Ingles 3,3.8,2023-01-01T00:00:00.000Z
China,Ingles 3,4.8,2023-01-01T00:00:00.000Z
China,Electiva Profesional 3,4.1,2023-03-01T00:00:00.000Z
United States,Electiva Profesional 3,0.6,2023-03-01T00:00:00.000Z
Sweden,Electiva Profesional 3,1.5,2023-03-01T00:00:00.000Z
Poland,Electiva Profesional 3,2.9,2023-03-01T00:00:00.000Z
Indonesia,Electiva Profesional 3,1.2,2023-03-01T00:00:00.000Z
Czech Republic,Electiva profesional 4,2.1,2022-03-01T00:00:00.000Z
China,Electiva profesional 4,1.8,2022-03-01T00:00:00.000Z
Nigeria,Electiva profesional 4,4.0,2022-03-01T00:00:00.000Z
Argentina,Electiva profesional 4,2.7,2022-03-01T00:00:00.000Z
Pakistan,Electiva profesional 4,5.0,2022-03-01T00:00:00.000Z
Indonesia,Electiva Profesional 2,4.4,2021-01-01T00:00:00.000Z
Thailand,Electiva Profesional 2,2.8,2021-01-01T00:00:00.000Z
Japan,Electiva Profesional 2,2.6,2021-01-01T00:00:00.000Z
Colombia,Electiva Profesional 2,2.5,2021-01-01T00:00:00.000Z
China,Electiva Profesional 2,2.8,2021-01-01T00:00:00.000Z
Thailand,Electiva Profesional 5,2.3,2022-01-01T00:00:00.000Z
Vietnam,Electiva Profesional 5,2.9,2022-01-01T00:00:00.000Z
Indonesia,Electiva Profesional 5,2.7,2022-01-01T00:00:00.000Z
Nigeria,Electiva Profesional 5,1.8,2022-01-01T00:00:00.000Z
Sierra Leone,Electiva Profesional 5,3.2,2022-01-01T00:00:00.000Z
China,Ingles 4,2.2,2021-03-01T00:00:00.000Z
Peru,Ingles 4,0.1,2021-03-01T00:00:00.000Z
Saudi Arabia,Ingles 4,3.7,2021-03-01T00:00:00.000Z
Russia,Ingles 4,0.1,2021-03-01T00:00:00.000Z
Indonesia,Ingles 4,3.5,2021-03-01T00:00:00.000Z
China,Innovación y Emprendimiento,0.8,2023-03-01T00:00:00.000Z
Laos,Innovación y Emprendimiento,2.2,2023-03-01T00:00:00.000Z
Indonesia,Innovación y Emprendimiento,1.5,2023-03-01T00:00:00.000Z
China,Innovación y Emprendimiento,4.4,2023-03-01T00:00:00.000Z
Russia,Innovación y Emprendimiento,3.8,2023-03-01T00:00:00.000Z
Indonesia,Ingles 5,3.5,2024-03-01T00:00:00.000Z
Madagascar,Ingles 5,3.9,2024-03-01T00:00:00.000Z
China,Ingles 5,1.9,2024-03-01T00:00:00.000Z
France,Ingles 5,0.7,2024-03-01T00:00:00.000Z
Brazil,Ingles 5,4.2,2024-03-01T00:00:00.000Z
China,Ingles 3,3.4,2023-03-01T00:00:00.000Z
Russia,Ingles 3,2.4,2023-03-01T00:00:00.000Z
Japan,Ingles 3,2.1,2023-03-01T00:00:00.000Z
Pakistan,Ingles 3,0.1,2023-03-01T00:00:00.000Z
Kenya,Ingles 3,1.3,2023-03-01T00:00:00.000Z
China,Legislación y Ética en el Manejo de Datos,2.1,2024-03-01T00:00:00.000Z
Mexico,Legislación y Ética en el Manejo de Datos,4.9,2024-03-01T00:00:00.000Z
China,Legislación y Ética en el Manejo de Datos,4.1,2024-03-01T00:00:00.000Z
Indonesia,Legislación y Ética en el Manejo de Datos,0.5,2024-03-01T00:00:00.000Z
Philippines,Legislación y Ética en el Manejo de Datos,0.2,2024-03-01T00:00:00.000Z
Tunisia,Electiva de  Ciencias Sociales,1.5,2023-01-01T00:00:00.000Z
China,Electiva de  Ciencias Sociales,2.0,2023-01-01T00:00:00.000Z
Peru,Electiva de  Ciencias Sociales,4.0,2023-01-01T00:00:00.000Z
Estonia,Electiva de  Ciencias Sociales,0.8,2023-01-01T00:00:00.000Z
China,Electiva de  Ciencias Sociales,3.5,2023-01-01T00:00:00.000Z
Argentina,Comunicación Oral y Escrita,0.1,2023-01-01T00:00:00.000Z
Chile,Comunicación Oral y Escrita,0.2,2023-01-01T00:00:00.000Z
Japan,Comunicación Oral y Escrita,0.0,2023-01-01T00:00:00.000Z
China,Comunicación Oral y Escrita,2.5,2023-01-01T00:00:00.000Z
Malta,Comunicación Oral y Escrita,3.0,2023-01-01T00:00:00.000Z
Croatia,Formación Ciudadana I : Identidades y Pluralismo,4.5,2022-01-01T00:00:00.000Z
Indonesia,Formación Ciudadana I : Identidades y Pluralismo,3.6,2022-01-01T00:00:00.000Z
Indonesia,Formación Ciudadana I : Identidades y Pluralismo,3.6,2022-01-01T00:00:00.000Z
Philippines,Formación Ciudadana I : Identidades y Pluralismo,4.3,2022-01-01T00:00:00.000Z
Guatemala,Formación Ciudadana I : Identidades y Pluralismo,3.0,2022-01-01T00:00:00.000Z
Czech Republic,Electiva Libre I,4.7,2021-03-01T00:00:00.000Z
Kenya,Electiva Libre I,0.9,2021-03-01T00:00:00.000Z
Indonesia,Electiva Libre I,2.9,2021-03-01T00:00:00.000Z
China,Electiva Libre I,0.2,2021-03-01T00:00:00.000Z
Indonesia,Electiva Libre I,2.0,2021-03-01T00:00:00.000Z
China,Ingles 5,1.8,2024-01-01T00:00:00.000Z
Philippines,Ingles 5,4.1,2024-01-01T00:00:00.000Z
Albania,Ingles 5,2.3,2024-01-01T00:00:00.000Z
Belarus,Ingles 5,2.4,2024-01-01T00:00:00.000Z
Poland,Ingles 5,3.2,2024-01-01T00:00:00.000Z
Indonesia,Formación Ciudadana II: Sociedad y Estado,0.9,2021-03-01T00:00:00.000Z
Nigeria,Formación Ciudadana II: Sociedad y Estado,4.6,2021-03-01T00:00:00.000Z
Czech Republic,Formación Ciudadana II: Sociedad y Estado,0.4,2021-03-01T00:00:00.000Z
Philippines,Formación Ciudadana II: Sociedad y Estado,3.7,2021-03-01T00:00:00.000Z
Thailand,Formación Ciudadana II: Sociedad y Estado,4.6,2021-03-01T00:00:00.000Z
Japan,Formación Ciudadana II: Sociedad y Estado,1.5,2021-03-01T00:00:00.000Z
China,Formación Ciudadana II: Sociedad y Estado,3.7,2021-03-01T00:00:00.000Z
China,Formación Ciudadana II: Sociedad y Estado,3.0,2021-03-01T00:00:00.000Z
Greece,Formación Ciudadana II: Sociedad y Estado,2.2,2021-03-01T00:00:00.000Z
China,Formación Ciudadana II: Sociedad y Estado,0.8,2021-03-01T00:00:00.000Z
France,Ingles 5,1.5,2021-03-01T00:00:00.000Z
China,Ingles 5,1.7,2021-03-01T00:00:00.000Z
Indonesia,Ingles 5,0.7,2021-03-01T00:00:00.000Z
Czech Republic,Ingles 5,2.6,2021-03-01T00:00:00.000Z
China,Ingles 5,2.5,2021-03-01T00:00:00.000Z
Indonesia,ETL (Extracción Transformación y Carga),4.6,2024-01-01T00:00:00.000Z
Tajikistan,ETL (Extracción Transformación y Carga),2.0,2024-01-01T00:00:00.000Z
Dominican Republic,ETL (Extracción Transformación y Carga),4.2,2024-01-01T00:00:00.000Z
China,ETL (Extracción Transformación y Carga),4.5,2024-01-01T00:00:00.000Z
Russia,ETL (Extracción Transformación y Carga),2.4,2024-01-01T00:00:00.000Z
